                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                 1.4956,                 1.1006,                 1.4353,                0.73633,                0.76613,                0.80148,                0.48386,                 1.4727,                0.96585,                 1.4558,                0.00802,                0.00802,                0.00802
                     42,                 1.4944,                 1.0885,                 1.4317,                0.73672,                0.76436,                0.80077,                0.48438,                 1.4722,                0.96547,                 1.4559,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4939,                 1.0922,                  1.423,                0.73736,                  0.765,                0.80167,                0.48525,                 1.4721,                0.96525,                 1.4563,               0.007921,               0.007921,               0.007921
                     44,                 1.4939,                 1.0818,                 1.4201,                0.73849,                0.76894,                0.80281,                0.48476,                 1.4721,                0.96486,                 1.4561,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.4904,                 1.0811,                 1.4246,                0.73382,                0.77002,                0.80212,                0.48514,                 1.4723,                0.96431,                 1.4563,               0.007822,               0.007822,               0.007822
                     46,                 1.4919,                 1.0803,                 1.4215,                0.73404,                0.76979,                 0.8021,                0.48521,                  1.472,                 0.9636,                 1.4561,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.4924,                 1.0814,                 1.4293,                0.73101,                0.76827,                 0.8023,                0.48542,                 1.4713,                0.96414,                 1.4558,               0.007723,               0.007723,               0.007723
                     48,                 1.4842,                 1.0792,                 1.4183,                0.73516,                 0.7673,                0.80198,                0.48557,                 1.4708,                0.96388,                 1.4553,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4874,                 1.0739,                 1.4223,                0.73038,                0.77054,                0.80097,                0.48537,                 1.4707,                0.96286,                 1.4547,               0.007624,               0.007624,               0.007624
                     50,                 1.4841,                 1.0685,                 1.4246,                0.73439,                0.76781,                0.80082,                  0.486,                 1.4705,                  0.962,                 1.4547,              0.0075745,              0.0075745,              0.0075745
                     51,                  1.479,                 1.0664,                 1.4135,                0.73324,                0.76608,                 0.8004,                0.48662,                 1.4699,                0.96103,                 1.4536,               0.007525,               0.007525,               0.007525
                     52,                 1.4802,                 1.0624,                 1.4123,                0.73658,                0.76166,                0.80003,                0.48683,                 1.4701,                0.95995,                 1.4533,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.4841,                 1.0606,                 1.4136,                0.73574,                0.76309,                0.80063,                0.48698,                 1.4701,                0.95992,                 1.4533,               0.007426,               0.007426,               0.007426
                     54,                 1.4809,                 1.0606,                 1.4117,                0.73843,                0.76029,                0.80009,                 0.4875,                 1.4699,                 0.9593,                 1.4529,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.4774,                 1.0594,                 1.4144,                0.73852,                0.76094,                0.80085,                0.48759,                 1.4697,                0.95949,                 1.4527,               0.007327,               0.007327,               0.007327
                     56,                 1.4788,                 1.0608,                  1.415,                0.73755,                0.76014,                0.80104,                0.48784,                 1.4697,                0.95931,                 1.4525,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.4787,                 1.0558,                 1.4138,                0.73677,                0.75834,                0.80082,                0.48792,                 1.4701,                0.95832,                 1.4523,               0.007228,               0.007228,               0.007228
                     58,                 1.4825,                 1.0473,                 1.4038,                0.73753,                0.75617,                0.79965,                0.48788,                 1.4702,                0.95707,                  1.452,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.4807,                 1.0491,                  1.406,                0.73492,                0.75658,                0.79926,                0.48753,                 1.4699,                0.95577,                  1.451,               0.007129,               0.007129,               0.007129
                     60,                 1.4746,                 1.0469,                 1.4031,                0.73864,                0.75616,                 0.7996,                0.48793,                 1.4697,                0.95464,                 1.4501,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.4718,                 1.0474,                 1.4023,                0.73975,                0.75492,                0.79915,                0.48743,                 1.4695,                0.95415,                 1.4493,                0.00703,                0.00703,                0.00703
                     62,                  1.467,                 1.0498,                 1.3974,                0.73992,                0.75539,                0.79916,                0.48641,                 1.4696,                0.95318,                 1.4488,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.4687,                 1.0427,                 1.4024,                0.74096,                0.75577,                0.79931,                0.48623,                 1.4702,                0.95263,                 1.4487,               0.006931,               0.006931,               0.006931
                     64,                 1.4712,                 1.0398,                 1.4008,                 0.7411,                0.76253,                0.79899,                0.48646,                 1.4703,                 0.9522,                 1.4482,              0.0068815,              0.0068815,              0.0068815
