                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                 1.3323,                0.99942,                 1.3065,                 0.7696,                0.79924,                0.82935,                0.49269,                 1.5022,                0.94531,                 1.4301,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3223,                0.98274,                 1.3043,                0.79638,                0.78228,                0.83202,                0.48835,                 1.4931,                0.94577,                 1.4239,               0.006733,               0.006733,               0.006733
                     68,                 1.3238,                0.98486,                 1.2932,                0.78329,                0.80517,                0.83876,                0.49382,                 1.4998,                 0.9506,                 1.4204,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.3229,                0.97163,                 1.2915,                0.81118,                 0.7856,                0.83554,                0.49104,                 1.5018,                0.93584,                 1.4222,               0.006634,               0.006634,               0.006634
                     70,                  1.314,                0.97595,                 1.2913,                0.78697,                0.78428,                0.82958,                 0.4938,                 1.5044,                0.93213,                 1.4185,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.3113,                0.95269,                 1.2872,                0.79641,                0.78052,                0.83085,                0.49193,                 1.5143,                0.94625,                 1.4264,               0.006535,               0.006535,               0.006535
                     72,                  1.303,                0.95779,                 1.2829,                0.78292,                0.77632,                0.82126,                0.49017,                 1.5014,                0.95458,                 1.4221,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.3156,                0.95677,                 1.2834,                0.80572,                0.80041,                0.83184,                0.49338,                 1.5146,                0.92966,                 1.4255,               0.006436,               0.006436,               0.006436
                     74,                 1.3066,                0.94922,                 1.2857,                0.81418,                0.78754,                0.83157,                0.49107,                 1.5059,                0.93635,                  1.422,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3058,                0.93783,                  1.285,                0.80575,                0.78413,                0.82255,                 0.4894,                 1.5058,                0.93828,                 1.4233,               0.006337,               0.006337,               0.006337
                     76,                 1.2922,                0.94612,                 1.2706,                0.81311,                0.77854,                0.81897,                0.48651,                 1.5228,                0.93457,                 1.4316,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2892,                0.93096,                 1.2697,                0.81671,                0.77462,                0.82605,                0.49013,                  1.513,                0.92423,                 1.4303,               0.006238,               0.006238,               0.006238
                     78,                 1.2858,                0.92037,                 1.2688,                0.80189,                0.78669,                0.83215,                0.49514,                 1.5162,                0.91983,                 1.4259,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2872,                0.92418,                 1.2639,                0.81578,                 0.7697,                0.82968,                0.49219,                 1.5122,                0.92195,                 1.4224,               0.006139,               0.006139,               0.006139
                     80,                 1.2763,                  0.915,                  1.263,                0.80736,                 0.7762,                0.83137,                0.49377,                 1.5105,                0.92544,                 1.4162,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2722,                0.89682,                 1.2594,                0.80568,                0.78575,                0.82693,                0.49073,                 1.5105,                0.92373,                 1.4178,                0.00604,                0.00604,                0.00604
                     82,                 1.2749,                0.90391,                 1.2581,                0.80164,                 0.7935,                 0.8305,                0.49249,                 1.5148,                0.91762,                 1.4186,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2705,                0.89304,                 1.2556,                0.79989,                0.78671,                0.82807,                0.49409,                 1.5189,                0.92695,                 1.4167,               0.005941,               0.005941,               0.005941
                     84,                 1.2705,                0.90151,                 1.2514,                0.80496,                0.78572,                0.82945,                0.49516,                 1.5153,                0.93016,                 1.4222,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2541,                0.88122,                 1.2477,                0.80626,                0.80468,                0.83675,                0.49807,                 1.5265,                0.92716,                 1.4404,               0.005842,               0.005842,               0.005842
                     86,                 1.2494,                0.87406,                 1.2439,                0.80004,                0.80557,                0.83277,                0.49638,                 1.5252,                0.92129,                 1.4392,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2525,                0.89035,                 1.2483,                0.78627,                0.80985,                 0.8314,                0.49531,                 1.5253,                0.93546,                 1.4399,               0.005743,               0.005743,               0.005743
                     88,                 1.2454,                 0.8743,                 1.2442,                0.81315,                0.78393,                0.82882,                0.48914,                 1.5305,                0.93454,                 1.4437,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2354,                0.86303,                 1.2402,                0.79241,                0.80423,                0.82838,                0.49182,                 1.5295,                0.92656,                 1.4427,               0.005644,               0.005644,               0.005644
                     90,                 1.2368,                0.86328,                 1.2388,                0.79458,                0.79603,                0.82329,                0.48983,                  1.528,                0.91886,                 1.4405,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2185,                0.84697,                 1.2292,                0.81155,                0.78447,                0.82399,                0.48891,                 1.5325,                0.92156,                 1.4461,               0.005545,               0.005545,               0.005545
                     92,                 1.2255,                0.85277,                 1.2313,                0.79376,                0.80036,                0.82579,                0.49125,                  1.529,                0.91767,                 1.4435,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2205,                0.83699,                 1.2293,                0.80447,                0.79892,                0.82263,                0.49192,                 1.5345,                  0.918,                  1.448,               0.005446,               0.005446,               0.005446
                     94,                 1.2182,                0.83504,                 1.2222,                0.78166,                0.80699,                 0.8206,                0.49183,                 1.5336,                0.91958,                 1.4453,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2109,                0.82807,                 1.2218,                0.80217,                0.78861,                  0.825,                0.49181,                 1.5409,                0.91717,                 1.4501,               0.005347,               0.005347,               0.005347
                     96,                 1.2156,                0.83678,                 1.2232,                0.81989,                0.77337,                0.82407,                0.49196,                 1.5462,                0.91024,                 1.4556,              0.0052975,              0.0052975,              0.0052975
                     97,                  1.202,                0.81766,                 1.2173,                0.81863,                0.78869,                 0.8307,                0.49509,                 1.5447,                0.90426,                 1.4549,               0.005248,               0.005248,               0.005248
                     98,                 1.1995,                0.81437,                 1.2136,                0.81923,                0.78556,                0.82707,                0.49481,                 1.5465,                0.90829,                 1.4613,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2009,                0.81181,                 1.2153,                0.81876,                 0.7764,                0.82474,                 0.4941,                 1.5443,                0.90881,                 1.4588,               0.005149,               0.005149,               0.005149
                    100,                 1.1948,                0.81073,                 1.2088,                0.83367,                0.76481,                0.82581,                0.49157,                 1.5434,                0.91089,                 1.4572,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.1859,                  0.802,                 1.2059,                0.81801,                0.77244,                0.82544,                0.49124,                 1.5428,                0.90703,                 1.4548,                0.00505,                0.00505,                0.00505
                    102,                 1.1776,                0.79351,                 1.1984,                0.80527,                0.78848,                0.82918,                0.49285,                 1.5445,                0.90382,                 1.4556,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1881,                 0.7983,                 1.2004,                0.81217,                0.78404,                0.82796,                0.49353,                 1.5477,                0.90218,                 1.4563,               0.004951,               0.004951,               0.004951
                    104,                 1.1655,                  0.781,                  1.188,                0.81653,                0.78085,                0.82708,                0.49257,                 1.5438,                0.90374,                  1.451,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1696,                0.78684,                 1.1909,                0.81213,                 0.7804,                0.82617,                0.49056,                 1.5449,                0.90403,                 1.4543,               0.004852,               0.004852,               0.004852
                    106,                 1.1604,                0.76697,                 1.1861,                0.81692,                0.78184,                0.82642,                0.49212,                 1.5415,                0.90477,                 1.4526,              0.0048025,              0.0048025,              0.0048025
                    107,                  1.162,                0.77717,                 1.1914,                0.81582,                0.78484,                0.82842,                0.49273,                 1.5427,                0.90004,                 1.4554,               0.004753,               0.004753,               0.004753
