                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.2257,                 1.0482,                 1.5151,                0.77339,                0.78867,                0.82189,                0.47993,                 1.4011,                0.97232,                 1.8927,             0.00047876,             0.00047876,             0.00047876
                     74,                 1.1737,                  1.034,                 1.4912,                 0.8058,                0.81287,                0.84712,                0.48146,                 1.4086,                0.99713,                 1.8893,             0.00046226,             0.00046226,             0.00046226
                     75,                 1.1504,                 1.0079,                  1.466,                0.76154,                0.83635,                0.86332,                 0.4884,                 1.4657,                0.97573,                 1.9638,             0.00044576,             0.00044576,             0.00044576
                     76,                 1.2257,                 1.0306,                 1.5315,                0.75052,                0.74883,                0.76241,                0.44108,                  1.479,                 1.1086,                 1.9745,             0.00042925,             0.00042925,             0.00042925
                     77,                 1.1668,                 1.0076,                 1.4803,                0.74587,                0.75193,                0.79341,                0.45109,                 1.4425,                 1.0605,                 1.9494,             0.00041275,             0.00041275,             0.00041275
                     78,                 1.1455,                 1.0052,                 1.4473,                0.78892,                0.75869,                0.77494,                0.43097,                 1.4569,                  1.079,                 2.0007,             0.00039625,             0.00039625,             0.00039625
                     79,                 1.1447,                 1.0015,                 1.4585,                0.81791,                0.79004,                0.85146,                0.47705,                 1.3966,                0.97529,                 1.9028,             0.00037974,             0.00037974,             0.00037974
                     80,                 1.1099,                0.95618,                 1.4249,                0.77867,                0.80575,                0.83788,                0.47789,                 1.4061,                0.94589,                  1.934,             0.00036324,             0.00036324,             0.00036324
                     81,                 1.1279,                0.99112,                 1.4643,                0.76862,                0.80766,                0.80891,                0.46489,                  1.439,                0.99525,                 1.9711,             0.00034674,             0.00034674,             0.00034674
                     82,                 1.1136,                0.96201,                 1.4288,                0.81907,                0.85105,                0.85116,                0.48702,                 1.4504,                0.96655,                 1.9838,             0.00033023,             0.00033023,             0.00033023
                     83,                 1.0933,                0.91473,                 1.4135,                0.76606,                0.83495,                0.79495,                0.46164,                  1.453,                0.98615,                 2.0153,             0.00031373,             0.00031373,             0.00031373
                     84,                  1.096,                0.91791,                 1.4114,                0.78651,                0.84756,                0.83964,                0.49115,                 1.4041,                0.93903,                 1.9551,             0.00029723,             0.00029723,             0.00029723
                     85,                 1.0923,                0.93143,                 1.4279,                0.84799,                0.80671,                0.83553,                0.48433,                 1.3828,                0.93848,                 1.9232,             0.00028072,             0.00028072,             0.00028072
                     86,                 1.1038,                0.98756,                 1.4609,                0.78162,                0.82389,                0.83505,                 0.4959,                 1.3861,                0.92168,                 1.9044,             0.00026422,             0.00026422,             0.00026422
                     87,                 1.0631,                0.90757,                 1.4137,                0.77026,                0.81661,                0.82707,                0.48241,                 1.3672,                 0.9694,                 1.8982,             0.00024772,             0.00024772,             0.00024772
                     88,                 1.0722,                0.91026,                 1.3954,                0.79496,                0.81877,                 0.8196,                0.47854,                 1.4232,                0.96999,                 1.9779,             0.00023121,             0.00023121,             0.00023121
