                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.4794,                 1.2395,                 1.3892,                0.74865,                0.72101,                0.76786,                0.43197,                 1.5844,                 1.1651,                 1.4682,             0.00062103,             0.00062103,             0.00062103
                     18,                 1.4695,                 1.2165,                 1.3828,                0.71355,                0.73749,                0.77366,                0.43647,                 1.5737,                 1.1589,                 1.4523,             0.00060303,             0.00060303,             0.00060303
                     19,                 1.4658,                 1.1986,                 1.3793,                0.74941,                 0.7396,                0.78552,                0.43946,                 1.5644,                 1.1233,                 1.4519,             0.00058503,             0.00058503,             0.00058503
                     20,                 1.4549,                 1.2074,                 1.3714,                0.73692,                 0.7511,                0.79001,                0.44753,                 1.5501,                 1.1178,                 1.4623,             0.00056703,             0.00056703,             0.00056703
                     21,                 1.4545,                 1.1812,                 1.3756,                0.74129,                 0.7582,                 0.8042,                0.45855,                 1.5183,                 1.0779,                 1.4284,             0.00054904,             0.00054904,             0.00054904
                     22,                 1.4395,                 1.1847,                 1.3688,                0.73318,                0.75665,                 0.7915,                0.45356,                 1.5337,                 1.0936,                 1.4297,             0.00053104,             0.00053104,             0.00053104
                     23,                 1.4348,                 1.1677,                 1.3654,                0.73755,                 0.7523,                0.78471,                0.45477,                 1.5298,                  1.087,                 1.4348,             0.00051304,             0.00051304,             0.00051304
                     24,                 1.4139,                 1.1533,                 1.3457,                0.74333,                0.76051,                0.79821,                 0.4585,                 1.5609,                 1.0613,                 1.4428,             0.00049504,             0.00049504,             0.00049504
                     25,                  1.423,                 1.1259,                 1.3483,                0.75394,                0.76834,                0.80709,                0.46543,                  1.515,                 1.0499,                 1.4117,             0.00047704,             0.00047704,             0.00047704
                     26,                 1.4199,                 1.1238,                 1.3489,                0.75369,                0.75229,                0.81094,                0.46842,                   1.52,                 1.0458,                 1.4147,             0.00045904,             0.00045904,             0.00045904
                     27,                  1.398,                 1.1133,                 1.3396,                0.74377,                0.76749,                0.80617,                0.46895,                 1.5042,                 1.0451,                 1.4031,             0.00044105,             0.00044105,             0.00044105
                     28,                 1.3949,                 1.1002,                 1.3338,                0.75601,                0.75723,                0.81631,                0.47495,                 1.5056,                 1.0334,                  1.406,             0.00042305,             0.00042305,             0.00042305
                     29,                  1.385,                 1.0737,                 1.3261,                0.73923,                0.76667,                0.80646,                0.47794,                 1.4867,                 1.0421,                 1.4009,             0.00040505,             0.00040505,             0.00040505
                     30,                 1.3734,                 1.0815,                 1.3253,                0.75997,                0.76684,                0.82096,                0.47252,                 1.5052,                 1.0126,                 1.4094,             0.00038705,             0.00038705,             0.00038705
                     31,                 1.3717,                 1.0627,                 1.3265,                 0.7785,                0.76076,                0.81794,                0.47486,                 1.5429,                 1.0128,                 1.4269,             0.00036905,             0.00036905,             0.00036905
                     32,                 1.3519,                 1.0601,                 1.3126,                0.76384,                0.79224,                0.82573,                0.48151,                 1.5203,                 1.0067,                 1.4037,             0.00035106,             0.00035106,             0.00035106
                     33,                 1.3476,                 1.0389,                 1.3084,                0.75126,                0.79746,                0.81931,                0.47804,                 1.5137,                 1.0029,                 1.4145,             0.00033306,             0.00033306,             0.00033306
                     34,                 1.3341,                  1.032,                 1.3077,                0.74776,                0.78839,                0.81981,                0.48139,                  1.504,                 1.0209,                 1.4083,             0.00031506,             0.00031506,             0.00031506
                     35,                 1.3339,                 1.0155,                 1.3041,                0.77328,                 0.7473,                0.80572,                0.47473,                 1.5098,                 1.0302,                 1.4112,             0.00029706,             0.00029706,             0.00029706
                     36,                 1.3283,                 1.0007,                 1.2934,                0.74766,                0.77412,                 0.8049,                0.46771,                 1.5643,                 1.0069,                 1.4434,             0.00027906,             0.00027906,             0.00027906
                     37,                 1.3194,                0.98955,                 1.2944,                0.73914,                0.80227,                0.81722,                0.48501,                 1.5016,                0.98034,                 1.4032,             0.00026106,             0.00026106,             0.00026106
                     38,                 1.3061,                0.98504,                 1.2862,                0.75622,                0.76933,                0.80514,                0.47644,                  1.518,                0.99959,                 1.4171,             0.00024307,             0.00024307,             0.00024307
                     39,                 1.2986,                0.97359,                 1.2823,                0.74326,                0.79101,                0.81552,                0.48038,                 1.5203,                0.98418,                 1.4185,             0.00022507,             0.00022507,             0.00022507
                     40,                 1.2937,                0.95888,                 1.2695,                0.75644,                0.77686,                0.81381,                0.48172,                 1.5077,                0.97389,                 1.4109,             0.00020707,             0.00020707,             0.00020707
                     41,                 1.3061,                0.91238,                 1.3046,                0.75495,                0.79986,                0.82326,                0.48168,                 1.5072,                0.98026,                 1.4156,             0.00018907,             0.00018907,             0.00018907
                     42,                 1.3002,                0.88463,                 1.3051,                0.79352,                0.77728,                0.82076,                0.48819,                 1.5236,                0.95456,                 1.4155,             0.00017107,             0.00017107,             0.00017107
                     43,                 1.2837,                0.87217,                 1.2982,                0.81168,                 0.7711,                0.82668,                0.49576,                 1.5091,                0.94034,                 1.4093,             0.00015308,             0.00015308,             0.00015308
                     44,                  1.282,                 0.8606,                 1.2981,                0.79354,                0.78454,                0.81882,                0.49249,                 1.5085,                0.94239,                  1.416,             0.00013508,             0.00013508,             0.00013508
                     45,                 1.2522,                0.82279,                 1.2777,                0.77723,                0.79773,                0.83449,                0.49516,                 1.5185,                0.94053,                 1.4196,             0.00011708,             0.00011708,             0.00011708
                     46,                 1.2481,                0.82972,                 1.2721,                0.78745,                 0.7868,                0.83066,                0.49431,                 1.5144,                0.94533,                 1.4226,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 1.2354,                0.80116,                 1.2677,                0.79503,                0.78929,                0.82926,                0.49606,                 1.5105,                0.94038,                 1.4221,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 1.2208,                0.80002,                 1.2588,                0.79458,                0.79945,                0.83569,                0.50001,                 1.5168,                0.93989,                  1.426,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                 1.2148,                0.79054,                 1.2478,                0.79795,                0.78758,                0.83141,                0.49616,                 1.5165,                0.93786,                 1.4205,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 1.2044,                0.78252,                  1.244,                0.80763,                0.77593,                0.83053,                0.49834,                 1.5148,                0.93824,                 1.4175,             2.7088e-05,             2.7088e-05,             2.7088e-05
