                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 3.4283,                0.97966,                 1.2899,                0.76749,                0.75431,                0.81275,                0.47944,                 3.6474,                0.99327,                 1.4135,             0.00022507,             0.00022507,             0.00022507
                     40,                 3.4185,                0.95864,                 1.2727,                0.77101,                 0.7696,                0.81516,                0.48097,                 3.6406,                0.97777,                 1.4022,             0.00020707,             0.00020707,             0.00020707
                     41,                 3.4433,                0.90126,                 1.3099,                0.77366,                0.78176,                0.82169,                0.48371,                 3.6413,                0.97538,                 1.4169,             0.00018907,             0.00018907,             0.00018907
                     42,                 3.4411,                0.88769,                 1.3148,                 0.7847,                0.78294,                0.82778,                0.48907,                 3.6397,                0.95502,                 1.4141,             0.00017107,             0.00017107,             0.00017107
                     43,                 3.4167,                0.87053,                 1.3023,                0.77963,                0.78612,                0.82924,                0.48747,                 3.6456,                0.95236,                 1.4183,             0.00015308,             0.00015308,             0.00015308
                     44,                 3.4192,                0.86463,                 1.3077,                0.77624,                0.79062,                0.83299,                0.49031,                 3.6341,                 0.9473,                 1.4084,             0.00013508,             0.00013508,             0.00013508
                     45,                 3.3964,                0.83326,                 1.2864,                0.78812,                0.78366,                 0.8367,                0.49327,                 3.6366,                0.94297,                 1.4071,             0.00011708,             0.00011708,             0.00011708
                     46,                 3.3869,                 0.8346,                 1.2799,                0.79002,                0.78528,                0.83258,                0.49606,                 3.6238,                0.94044,                 1.3968,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 3.3731,                0.80602,                 1.2723,                0.79299,                0.78247,                0.82885,                0.49289,                 3.6374,                 0.9501,                 1.4121,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 3.3587,                0.80459,                 1.2685,                0.78492,                0.78138,                 0.8279,                0.49333,                 3.6274,                0.94684,                  1.405,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                 3.3496,                0.79181,                 1.2552,                0.79363,                0.77984,                0.82906,                 0.4949,                 3.6243,                0.94457,                 1.4006,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 3.3398,                0.78374,                 1.2531,                0.80115,                0.78512,                0.83207,                0.49521,                 3.6275,                0.94533,                  1.404,             2.7088e-05,             2.7088e-05,             2.7088e-05
